id,model,answer,gt,isTrue,unique_id
nfl_1516_c75f94d2-a8ba-4cde-9266-30009b4230de,70b,"Reformatted Question: Hoping to rebound from their fourth-quarter collapse to the Panthers, the Vikings flew to Soldier Field to face Jay Cutler and the Chicago Bears in a Week 16 rematch to conclude the 40th season of Monday Night Football. Due to the Saints losing to Tampa Bay 20-17 in overtime the previous day, the Vikings needed to win their last two games and have the Saints lose to Carolina the next week in order to clinch homefield advantage. In the first quarter, the Bears drew first blood as kicker Robbie Gould nailed a 22-yard field goal for the only score of the period. In the second quarter, the Bears increased their lead with Gould nailing a 42-yard field goal. They increased their lead with <fact1>Cutler firing a 7-yard TD pass to tight end Greg Olsen</fact1>. The Bears then closed out the first half with Gould's 41-yard field goal. In the third quarter, the Vikes started to rally with running back Adrian Peterson's 1-yard touchdown run (with the extra point attempt blocked). The Bears increased their lead over the Vikings with <fact2>Cutler's 2-yard TD pass to tight end Desmond Clark</fact2>. The Vikings then closed out the quarter with quarterback Brett Favre firing a 6-yard TD pass to tight end Visanthe Shiancoe. An exciting fourth quarter ensued. The Vikings started out the quarter's scoring with kicker Ryan Longwell's 41-yard field goal, along with Adrian Peterson's second 1-yard TD run. The Bears then responded with <fact3>Cutler firing a 20-yard TD pass to wide receiver Earl Bennett</fact3>. The Vikings then completed the remarkable comeback with Favre finding wide receiver Sidney Rice on a 6-yard TD pass on 4th-and-goal with 15 seconds left in regulation. The Bears then took a knee to force overtime. In overtime, the Bears won the toss and marched down the field, stopping at the 35-yard line. However, the potential game-winning 45-yard field goal attempt by Gould went wide right, giving the Vikings a chance to win. After an exchange of punts, the Vikings had the ball at the 26-yard line with 11 minutes left in the period. On the first play of scrimmage, Favre fired a screen pass to Peterson who caught it and went 16 yards, before being confronted by Hunter Hillenmeyer, who caused Peterson to fumble the ball, which was then recovered by Bears' linebacker Nick Roach. The Bears then won on <fact4>Jay Cutler's game-winning 39-yard TD pass to wide receiver Devin Aromashodu</fact4>. With the loss, not only did the Vikings fall to 11-4, they also surrendered homefield advantage to the Saints. How many yards longer was Cutler's longest touchdown pass than his shortest?

Answer: According to the passage, <fact1>Cutler's shortest TD pass was 7 yards</fact1>, and <fact4>his longest TD pass was 39 yards</fact4>. <fact4>39 yards</fact4> - <fact1>7 yards</fact1> = 32 yards. So the answer is {32}.",37,False,nfl_1516_c75f94d2-a8ba-4cde-9266-30009b4230de
history_228_16e4b810-0779-447e-98e2-fb80a94540d3,70b,"Reformatted Question: The Serbian army emerged victorious, although details of the actual battle are vague. Şahin Bey entered Serbia with <fact1>20.000 akinjis</fact1> at that time he learned that Serbian lords had prepared an army to attack his troops. He advanced to Pločnik near Prokuplje but could not detect the position of that army, and believed that there was none. At that time, many akinjis  lost their temper and began looting civilian properties in the surrounding villages by disobeying orders. Şahin Bey stayed alone with 2,000 soldiers. On the other hand, the battlefield was observed by Serbian expeditionary forces. Suddenly an allied army with 30,000 soldiers appeared, many of whom were cavalry. The Serbian army used heavy knight cavalry charge with horse archers on the flanks. The Serbs first attacked the Ottoman center , although they were unprepared and tasted nasty shock to heavy Serbian knights, the outnumbered Ottoman center resisted for some time but later began to withdraw with Şahin Bey who barely escaped with his life. Then the Serbian army turned to the other <fact2>18,000 akinjis</fact2> that were busy plundering; unprepared, ill-disciplined, surprised akinjis couldn't do anything without their general. Only <fact3>5,000</fact3> of them returned home alive. More than 60% of the Ottoman army was destroyed. According to tradition Serbian knight and folk hero Miloš Obilić participated in this battle and distinguished himself, and was wounded by an Ottoman arrow. According to some, such as Croatian historian Vjekoslav Klaić, Lazar's army was aided by Bosnian troops. One version of the battle has it that the battle was won thanks to the Bosnian troops and the trickery of a Kastrioti. How many akinjis didn't return home alive?

Answer: According to the passage, <fact1>20,000 akinjis</fact1> initially entered Serbia, and <fact3>5,000</fact3> of them returned home alive. <fact1>20,000</fact1> - <fact3>5,000</fact3> = 15,000. So the answer is {15,000}.",13000,False,history_228_16e4b810-0779-447e-98e2-fb80a94540d3
nfl_1962_b98a6455-138e-46df-8706-0d76779331d4,70b,"Reformatted Question: Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a <fact1>6-yard touchdown pass</fact1>.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a <fact2>12-yard touchdown pass</fact2>. San Francisco would take the lead with running back Anthony Dixon's 2-yard touchdown run, yet New Orleans would respond with Brees' 3-yard touchdown pass to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a 7-yard touchdown run, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal. How many yards longer was the longest touchdown pass over the shortest one?

Answer: According to the passage, the shortest touchdown pass was <fact1>6 yards</fact1> and the longest touchdown pass was <fact2>12 yards</fact2>. <fact2>12 yards</fact2> - <fact1>6 yards</fact1> = 6 yards. So the answer is {6}.",9,False,nfl_1962_b98a6455-138e-46df-8706-0d76779331d4
history_103_8e69e590-5608-4850-8023-a60d5beef76e,70b,"Reformatted Question: After the Battle of Deçiq Ottoman government decided for peaceful means of suppression of the revolt because frequent clashes with Albanians attracted the attention of the  European Great Powers. On 11 June sultan Mehmed V visited Skopje where he was greeted enthusiastically by the local population together with two Albanian chieftains who swore their allegiance to the Ottoman sultan. On 15 June, the date of the Battle of Kosovo, he visited the site of the historical battle greeted by 100.000 people. During his visit to Kosovo vilayet he signed a general amnesty for all participants of the <fact1>Albanian revolts of 1910 and 1911</fact1>. He was welcomed by the choir of the Serbian Orthodox Seminary with Turkish songs and vice-consul Milan Rakić had gathered a large contingent of Serbs, but many Albanians boycotted the event. Ottoman representatives managed to deal with the leaders of Albanian rebels in Kosovo Vilayet and Scutari Vilayet separately, because they were not united and lacked central control. The Ottoman Empire first managed to pacify the northern Albanian malësorë  from Scutari Vilayet reaching a compromise during a meeting in Podgorica. In order to resolve the problems in the south, the Ottoman representatives invited Albanian southern leaders to a meeting in Tepelenë on 18 August 1911. They promised to meet most of their demands, like general amnesty, the opening of Albanian language schools, and the restriction that military service was to be performed only in the territory of the vilayets with substantial Albanian population.  Other demands included requiring administrative officers to learn the Albanian language, and that the possession of weapons would be permitted. How many Albanian revolts did Mehmed V sign general amnesty for all participants during his visit to Kosovo vilayet?

Answer: According to the passage, Mehmed V signed a general amnesty for all participants of the <fact1>Albanian revolts of 1910 and 1911</fact1>. This indicates that there were two Albanian revolts for which Mehmed V signed a general amnesty.",2,False,history_103_8e69e590-5608-4850-8023-a60d5beef76e
history_1237_daec607e-3554-4ebc-913e-2eac19c82338,70b,"Reformatted Question: After the <fact1>War of Independence and truce called in July 1921</fact1>, representatives of the British government and the Irish treaty delegates, led by Arthur Griffith, Robert Barton and Michael Collins, negotiated the Anglo-Irish Treaty in London from 11 October to 6 December 1921. The Irish delegates set up headquarters at Hans Place in Knightsbridge, and it was here in private discussions that the decision was taken on 5 December to recommend the treaty to Dáil Éireann.The Second Dáil Éireann narrowly ratified the Treaty. In accordance with the treaty, on <fact2>6 December 1922</fact2> the entire island of Ireland became a self-governing Dominion called the Irish Free State . Under the Constitution of the Irish Free State, the Parliament of Northern Ireland had the option to leave the Irish Free State one month later and return to the United Kingdom. During the intervening period, the powers of the Parliament of the Irish Free State and Executive Council of the Irish Free State did not extend to Northern Ireland. Northern Ireland exercised its right under the treaty to leave the new Dominion and rejoined the United Kingdom on 8 December 1922. It did so by making an address to the King requesting, ""that the powers of the Parliament and Government of the Irish Free State shall no longer extend to Northern Ireland."" The Irish Free State was a constitutional monarchy sharing a monarch with the United Kingdom and other Dominions of the British Commonwealth. The country had a governor-general , a bicameral parliament, a cabinet called the ""Executive Council"", and a prime minister called the President of the Executive Council. How many months after the truce of the War of Independence was called did the entire island of Ireland become the Irish Free State?

Answer: According to the passage, the <fact1>truce of the War of Independence was called in July 1921</fact1>, and the entire island of Ireland became the Irish Free State on <fact2>6 December 1922</fact2>. <fact2>December 1922</fact2> - <fact1>July 1921</fact1> = 17 months (including the month of July 1921 and December 1922). However, excluding the month of July 1921, the entire island of Ireland became the Irish Free State 16 months after the truce of the War of Independence was called.",17,False,history_1237_daec607e-3554-4ebc-913e-2eac19c82338
history_1082_dbdf36f7-a935-4b91-9cea-8f2942831ab7,70b,"Reformatted Question: In May, the first movements of the war started as a Danish fleet under Jakob Brockenhuus sailed towards the Baltic. At Bornholm, on <fact1>30 May 1563</fact1>, the fleet fired on the Swedish navy under Jakob Bagge, even though war had not officially been declared. A battle arose that ended with Danish defeat. German royal emissaries were sent to negotiate a peace, but at the meeting place of Rostock no Swedes appeared. On <fact2>13 August 1563</fact2>, war was declared by emissaries from Denmark and Lübeck in Stockholm. The same month, Danish king Fredrik II attacked Älvsborg. At the beginning of the war the Danes advanced from Halland with a 25,000-strong army of professional mercenaries and captured Sweden's gateway to the west, Älvsborg Fortress, after only three days of bombardment and a six-hour assault on 4 September. This achieved the Danish aim of cutting off Sweden from the North Sea, blocking the all-important salt imports. Eric then attacked Halmstad, without result; the Swedish counterattack was driven back by the professional Danish army. After the king's departure from his army, Charley de Mornays stepped in as the commanding officer and was beaten by the Danish at the Battle of Mared. At sea a battle broke out near Öland on 11 September, whereafter the war took a pause. How many days passed between the Danish fleet firing on the Swedish navy and the declaration of war?

Answer: According to the passage, the Danish fleet fired on the Swedish navy on <fact1>30 May 1563</fact1>, and war was declared on <fact2>13 August 1563</fact2>. To find the number of days between these two dates, we need to calculate the days in June (30 days) and July (31 days), and add the days from 1 August to 13 August (13 days). 30 + 31 + 13 = 74. So the answer is {74}.",75,False,history_1082_dbdf36f7-a935-4b91-9cea-8f2942831ab7
history_1860_2684ade2-5687-43a9-b238-c63a8c94d2a4,70b,"Reformatted Question: Of Saratoga County's population in 2010, <fact1>6.3%</fact1> were between ages of 5 and 9 years, <fact2>6.7%</fact2> between 10 and 14 years, <fact3>6.5%</fact3> between 15 and 19 years, <fact4>5.5%</fact4> between 20 and 24 years, <fact5>5.5%</fact5> between 25 and 29 years, <fact6>5.8%</fact6> between 30 and 34 years, <fact7>6.6%</fact7> between 35 and 39 years, <fact8>7.9%</fact8> between 40 and 44 years, <fact9>8.5%</fact9> between 45 and 49 years, <fact10>8.0%</fact10> between 50 and 54 years, <fact11>7.0%</fact11> between 55 and 59 years, <fact12>6.4%</fact12> between 60 and 64 years, and <fact13>13.7%</fact13> of age 65 years and over. <fact14>22.7%</fact14> of the county's population was under age 18. The median age was <fact15>40.9</fact15> years. How many age groups made up more than 6% of the population but less than 7% of the population?

Answer: According to the passage, the age groups that made up more than 6% of the population but less than 7% of the population are: <fact2>6.7%</fact2> between 10 and 14 years, <fact3>6.5%</fact3> between 15 and 19 years, <fact7>6.6%</fact7> between 35 and 39 years, and <fact12>6.4%</fact12> between 60 and 64 years, and <fact1>6.3%</fact1> between 5 and 9 years. So, there are 5 age groups that made up more than 6% of the population but less than 7% of the population.",5,False,history_1860_2684ade2-5687-43a9-b238-c63a8c94d2a4
nfl_1879_4e5b6445-ecf9-4940-9698-c2b99134a77d,70b,"Reformatted Question: Hoping to break a two-game losing streak the Texans flew to LP Field for an AFC South rivalry rematch against the Titans. The Texans trailed early after QB Kerry Collins threw a <fact1>3-yard TD pass</fact1> to WR Nate Washington and to WR Justin Gage. This was followed by RB Chris Johnson getting an 11-yard TD run. The Texans got on the scoreboard after kicker Neil Rackers made a 37-yard field goal, but fell further behind after kicker Rob Bironas hit a 30-yard field goal. The Texans tried to cut the lead with QB Matt Schaub getting a <fact2>12-yard TD pass</fact2> to WR Andre Johnson, but the Titans would pull away with RB Javon Ringer getting a 7-yard TD run. The Texans tried to come back into the game, but only came away with Schaub throwing a <fact3>4-yard TD pass</fact3> to WR Kevin Walter. With the loss, the Texans fell to 5-9, and were officially eliminated from postseason contention. How many yards longer was the longest touchdown reception than the shortest?

Answer: According to the passage, the longest touchdown reception was <fact2>12 yards</fact2> and the shortest touchdown reception was <fact3>3 yards</fact3> and then also <fact1>3 yards</fact1> and also <fact3>4 yards</fact3> are both shorter than <fact2>12 yards</fact2> but the shortest is <fact1>3 yards</fact1>. <fact2>12 yards</fact2> - <fact1>3 yards</fact1> = 9 yards. So the answer is {9}.",11,False,nfl_1879_4e5b6445-ecf9-4940-9698-c2b99134a77d
history_1042_71446d50-bab4-42a8-b8b5-ba3e4cf99035,70b,"Reformatted Question: In the Morean War, the Republic of Venice besieged Sinj in October 1684 and then again March and April 1685, but both times without success. In the 1685 attempt, the Venetian armies were aided by the local militia of the Republic of Poljica, who thereby rebelled against their nominal Ottoman suzerainty that had existed since 1513. In an effort to retaliate to Poljica, in June 1685, the Ottomans attacked Zadvarje, and in July 1686 Dolac and Srijane, but were pushed back, and suffered major casualties. With the help of the local population of Poljica as well as the Morlachs, the fortress of Sinj finally fell to the Venetian army on 30 September 1686. On 1 September 1687 the siege of Herceg Novi started, and ended with a Venetian victory on 30 September. Knin was taken after a twelve-day siege on 11 September 1688. The capture of the Knin Fortress marked the end of the successful Venetian campaign to expand their territory in inland Dalmatia, and it also determined much of the final border between Dalmatia and Bosnia and Herzegovina that stands today. The Ottomans would besiege Sinj again in the Second Morean War, but would be repelled. On 26 November 1690, Venice took Vrgorac, which opened the route towards Imotski and Mostar. In 1694 they managed to take <fact1>areas north of the Republic of Ragusa</fact1>, namely <fact2>Čitluk, Gabela, Zažablje, Trebinje, Popovo, Klobuk and Metković</fact2>. In the final peace treaty, Venice did relinquish the areas of Popovo polje as well as Klek and Sutorina, to maintain the pre-existing demarcation near Ragusa. How many areas north of the Republic of Ragusa did Venice take over in 1694?

Answer: According to the passage, in 1694, Venice took over <fact2>7 areas north of the Republic of Ragusa</fact2>, specifically <fact2>Čitluk, Gabela, Zažablje, Trebinje, Popovo, Klobuk and Metković</fact2>.",7,False,history_1042_71446d50-bab4-42a8-b8b5-ba3e4cf99035
history_1308_f36bae23-6b4b-46de-bc9a-7fcc233905da,70b,"Reformatted Question: Russia admitted that three of its Su-25 strike aircraft and one Tu-22M3 long-range bomber were lost. Georgia at that time claimed it had downed at least 21 Russian aircraft. Moscow Defence Brief provided a higher estimate for air force losses, saying that Russian Air Force total losses during the war were one Tu-22M3 long-range bomber, one Su-24M Fencer fighter-bomber, one Su-24MR Fencer E reconnaissance plane and four Su-25 attack planes. Anton Lavrov listed one Su-25SM, two Su-25BM, two Su-24M and one Tu-22M3 lost. Two helicopters, a Mi-8MTKO and a Mi-24, were wrecked in an accident after the hostilities. While there are no official figures, <fact1>Russian ground equipment losses in the war are estimated to be three tanks</fact1>, <fact2>at least 20 armoured</fact2> and <fact3>32 non-armoured vehicles lost in combat</fact3>. Several more vehicles were impaired in accidents. During one engagement, Georgian forces destroyed 25 out of 30 vehicles of a Russian military unit commanded by General Anatoly Khrulyov. The Russian military had no losses in the artillery, air defence and naval forces. According to Nezavisimaya Gazeta, the five-day war cost Russia an estimated 12.5 billion rubles, a daily cost of 2.5 billion rubles. South Ossetian forces lost two BMP-2s. How many tanks, armoured and non-armoured loses were estimated to have been lost?

Answer: According to the passage, <fact1>three tanks</fact1>, <fact2>at least 20 armoured vehicles</fact2>, and <fact3>32 non-armoured vehicles</fact3> were estimated to have been lost.",55,False,history_1308_f36bae23-6b4b-46de-bc9a-7fcc233905da
history_2170_77ec7d38-739a-4ca5-9bc2-b63670f435f6,70b,"Reformatted Question: In the census of 2010, there were 66,135 people, 26,265 (2000 data) households, and 14,051 (2000 data) families residing in the city. The population density was 6,096.7 people per square mile (2,199.9/km²). There were 30,272 (2000 data) housing units at an average density of 2,790.6 per square mile (1,077.2/km²). The racial makeup of the city was <fact1>59.38% (52.31% Non-Hispanic) (7.07 White-Hispanic) White (U.S. Census)</fact1>, <fact2>24.19% African American (U.S. Census)</fact2>, 14.47% Hispanic (U.S. Census) or Latin (U.S. Census)) of any race, 8.24% from Race (United States Census), 5.74% from two or more races, 2.62% Asian (U.S. Census), 0.69%  Native American (U.S.Census), and 0.14% Pacific Islander (U.S. Census). There is a growing Guyana population in the area. The top ancestries self-identified by people on the census are Italian (13.6%), Guyanese (12.3%), Irish (12.1%), Puerto Rican (10.1%), German (8.7%), English (6.0%), Polish (5.4%), French (4.4%). These reflect historic and early 20th-century immigration, as well as that since the late 20th century. How many percent more people were in the the second largest group compared to the second smallest?

Answer: According to the passage, the second largest group is <fact1>Italian (13.6%)</fact1> and the second smallest is <fact2>French (4.4%)</fact2>. <fact1>13.6%</fact1> - <fact2>4.4%</fact2> = 9.2%. So the answer is {9.2}.",23.5,False,history_2170_77ec7d38-739a-4ca5-9bc2-b63670f435f6
history_1731_65b66a61-6eb9-43e8-b245-8dd333be4fa3,70b,"Reformatted Question: In 2010, 47.3 million people who lived in the EU were born outside their resident country. This corresponds to 9.4% of the total EU population. Of these, <fact1>31.4 million (6.3%) were born outside the EU</fact1> and <fact2>16.0 million (3.2%) were born in another EU member state</fact2>. The largest absolute numbers of people born outside the EU were in Germany (6.4 million), France (5.1 million), the United Kingdom (4.7 million), Spain (4.1 million), Italy (3.2 million), and the Netherlands (1.4 million). How many millions of people living in the EU in 2010 were born in another EU member state?

Answer: According to the passage, <fact2>16.0 million (3.2%)</fact2> people living in the EU in 2010 were born in another EU member state.",16,False,history_1731_65b66a61-6eb9-43e8-b245-8dd333be4fa3
history_1708_2b959aed-f25f-4b71-88e4-7bbcb999fd49,70b,"Reformatted Question: In 1905, <fact1>1,003 Korean immigrants</fact1>, which included <fact2>802 men</fact2> and <fact3>201 women and children</fact3>, departed from the port of Chemulpo, Incheon aboard the ship Ilford to Salina Cruz, Oaxaca, Mexico. The journey took 45 days, after which they took a train to Coatzacoalcos, Veracruz. In the Veracruz port, another boat was taken to the port of Progreso with the final destination being the capital city of Mérida, Yucatan. They arrived in May 1905, with previously signed contracts for four years' work as indentured laborers on the Yucatán henequen haciendas. Many of these Koreans were distributed throughout the Yucatán in 32 henequen haciendas. The town of Motul, Yucatan, located in the heart of the henequen zone, was a destination for many of the Korean immigrants. Subsequently, in 1909, at the end of their contracts, they began a new stage in which they scattered even further  Thus, the majority of those who came were single men who made or remade their family lives with Yucatecan especially Maya women. While Korean girls were much more subject to marriages arranged by Korean parents, males had greater freedom when it came to making a family. This rapid intermarriage by Koreans, coupled with geographic dispersal, prevented the establishment of close social networks among these migrants and therefore provided the basis for Korean descendants among the Yucatan Peninsula. After that 1905 ship, no further entries of Koreans into Mexico were recorded, until many years later, leading to a new community of Koreans with completely different characteristics from those who entered in 1905. These descendants have started the Museo Conmemorativo de la Inmigración Coreana a Yucatán, a museum for the remembrance of their ancestors journey. How many Korean immigrants were more men than woman and children?

Answer: According to the passage, <fact2>802 men</fact2> and <fact3>201 women and children</fact3> were among the <fact1>1,003 Korean immigrants</fact1>. To find the difference between the number of men and women and children, subtract the number of women and children from the number of men: <fact2>802</fact2> - <fact3>201</fact3> = 601. So the answer is {601}.",571,False,history_1708_2b959aed-f25f-4b71-88e4-7bbcb999fd49
history_1250_c4ce3dc6-d231-4496-bbd7-031d9a7745d2,70b,"Reformatted Question: Armenia gave way to communist power in late 1920. The Soviet 11th Red Army's invasion of the First Republic of Armenia started on the <fact1>29th of November 1920</fact1>. The actual transfer of power took place on December 2 in Yerevan, when the Armenian leadership approved an ultimatum presented to it by the Soviet plenipotentiary Boris Legran. Armenia agreed to join the Soviet sphere, while Soviet Russia agreed to protect its remaining territory from the advancing Turkish army. The Soviets also pledged to take steps to rebuild the army, to protect the Armenians and not to persecute non-communists, although the final condition of this pledge was reneged when the Dashnaks were forced out of the country. The Soviet Government proposed the annexation of the Nagorno-Karabagh and Syunik regions of Armenia to Soviet Azerbaijan. This step was strongly rejected by Garegin Nzhdeh, who declared Syunik as a self-governing region on <fact2>December 25, 1920</fact2>. In January 1921 Drastamat Kanayan sent a telegram to Njdeh, suggesting allowing the sovietisation of Syunik, through which they could gain the support of the Bolshevik government in solving the problems of the Armenian lands. Njdeh again proved himself as a long-sighted politician, he did not depart from Syunik and continued his struggle against the Red Army and Soviet Azerbaijan. How many days after the Soviet 11th Red Army's invasion of the First Republic of Armenia started did  Garegin Nzhdeh declare Syunik as a self-governing region?

Answer: According to the passage, the Soviet 11th Red Army's invasion of the First Republic of Armenia started on <fact1>November 29, 1920</fact1>, and Garegin Nzhdeh declared Syunik as a self-governing region on <fact2>December 25, 1920</fact2>. To find the number of days between these dates, we need to calculate the difference. December has 31 days, and from November 29 to November 30, there are 2 days remaining in November. Then, from December 1 to December 25, there are 25 days. So, the total number of days is 2 + 25 = 27.",26,False,history_1250_c4ce3dc6-d231-4496-bbd7-031d9a7745d2
nfl_1136_9ab4f12e-7526-44e9-ad98-11cd2d79e381,70b,"Reformatted Question: Looking to avoid back-to-back divisional losses, the Patriots traveled to Miami to face the 6-4 Dolphins at Dolphin Stadium. After Carpenter's kickoff was returned from the 29-yard line by Matthew Slater, the Patriots began their first possession at their own 40-yard line. Cassel's first two passes were both completed for first downs, putting the Patriots in Dolphins territory and eventually their red zone. However, a holding penalty on Neal pushed the Patriots back 10 yards, forcing a 30-yard Gostkowski field goal four plays later that gave the Patriots a 3-0 lead. Following a Dolphins three-and-out, the Patriots' second drive ended when a Cassel pass to Moss was bobbled by both Moss and cornerback Jason Allen to keep the ball in the air until Renaldo Hill intercepted it; a 17-yard return gave the Dolphins the ball at the Patriots' 42-yard line. On the next play, a 29-yard David Martin reception moved the Dolphins into the Patriots' red zone, where the Dolphins used their ""Wildcat"" formation on the next two plays. A Tedy Bruschi unnecessary roughness penalty on the second Ronnie Brown run set up a first-and-goal, where Camarillo caught a 3-yard pass from Pennington for a touchdown, giving the Dolphins a 7-3 lead. The Patriots responded with a 12-play, 74-yard drive that ended on the first play of the second quarter, an 8-yard touchdown scramble by Cassel to give the Patriots the lead again, 10-7. The Dolphins' next drive went three-and-out despite two more plays using the ""Wildcat"" formation, giving the Patriots the ball at their own 41-yard line. On a 1-yard Morris run from the Dolphins' 28-yard line, linebacker Matt Roth forced a fumble during the tackle; the ball was recovered by Dolphins cornerback Andr&#233; Goodman at the Dolphins' 28-yard line. The Dolphins took advantage of the turnover, going 72 yards on 12 plays and re-taking the lead at 14-10 on a 7-yard Pennington touchdown scramble. Carpenter's ensuing kickoff was returned by Slater from the Patriots' 24-yard line, setting up the Patriots' next drive to begin from their own 37-yard line. Six plays later, Cassel completed a 25-yard touchdown pass to Moss that gave the Patriots the lead again, 17-14. After an exchange of three-and-outs, the Dolphins began their final drive of the half with 39 seconds remaining and moved into Patriots territory. However, a false start on wide receiver Ted Ginn, Jr. followed by a Vrabel sack of Pennington ended the first half. Due to their deferral of the opening kickoff, the Dolphins elected to receive the opening kickoff of the second half. A 46-yard Pennington pass to Ginn on the first play moved the Dolphins to the Patriots' 36-yard line; six plays later, Pennington hit fullback Casey Cramer on a 2-yard touchdown catch that gave the Dolphins the lead again at 21-17. The Patriots responded by going 78 yards on 11 plays, re-taking the lead yet again on the second Moss touchdown catch of the day; the 8-yard grab put the Patriots ahead 24-21. The Dolphins' next drive got as far as the Patriots' 27-yard line, but an offensive holding penalty, incomplete pass, and sack forced the Dolphins to punt from the Patriots' 42-yard line. Two plays later, Cassel completed a pass to Welker across the middle; the wide receiver ran along the sideline after the catch to pick up 64 yards on the play. After an incomplete pass to Moss, a 21-yard Faulk touchdown run extended the Patriots' lead to 31-21 on the final play of the third quarter. Four plays into the Dolphins' ensuing drive, on 3rd-and-3, Pennington hit wide receiver Davone Bess for a 36-yard gain to put the Dolphins in the Patriots' red zone. On the next play, a diving Ricky Williams 13-yard touchdown catch cut the Patriots' lead to 31-28. Facing a 3rd-and-10 from their own 42-yard line during their next drive, the Patriots moved into Dolphins territory on a 23-yard Gaffney catch. Two plays later, Cassel and Moss connected for their third touchdown pass of the day, this one from 29 yards out, to give the Patriots a 38-28 lead. On the next play, Meriweather intercepted a Pennington pass and returned it 19 yards to the Dolphins' 18-yard line. However, safety Yeremiah Bell sacked Cassel on 3rd-and-2 to set up a 30-yard Gostkowski field goal that extended the Patriots lead to 41-28 with just over seven minutes remaining in the game. Starting from their own ",67,False,nfl_1136_9ab4f12e-7526-44e9-ad98-11cd2d79e381
nfl_1222_35c2174f-2eb4-45eb-9658-c6ebbc99ea7b,70b,"Reformatted Question: Hoping to rebound from their road loss to the Bills, the Chargers flew to Wembley Stadium for the 2008 International Series game with the New Orleans Saints. In the first quarter, San Diego trailed early as kicker <fact1>Taylor Mehlhaff got a 23-yard field goal</fact1>.  The 'Bolts would respond with kicker Nate Kaeding getting a <fact2>33-yard field goal</fact2>.  In the second quarter, New Orleans regained the lead as QB Drew Brees (a former Charger) completed a 12-yard TD pass to WR Devery Henderson (with a failed PAT) and RB Deuce McAllister getting a 1-yard TD run.  San Diego answered as QB Philip Rivers completed a 12-yard TD pass to RB LaDainian Tomlinson, but the Saints replied with Brees completing a 30-yard TD pass to WR Lance Moore.  The Chargers closed out the half with Rivers completing a 12-yard TD pass to TE Antonio Gates. In the third quarter, New Orleans increased its lead Brees completing a 1-yard TD pass to TE Mark Campbell, after a very controversial Pass interference call on cornerback Cletis Gordon put the Saints on the 1-yard line.  The 'Bolts would answer with Kaeding getting a <fact3>24-yard field goal</fact3>.  In the fourth quarter, the Saints continued to build its lead as FB Mike Karney got a 1-yard TD run.  San Diego tried to rally as Kaeding nailed a <fact4>31-yard field goal</fact4>, Rivers completed a 14-yard TD pass to WR Vincent Jackson, and Brees giving the 'Bolts a safety via an incomplete pass thrown into the back of his own endzone.  However, New Orleans' defense stiffened for the win. With the loss, the Chargers went into their bye week at 3-5. How many yards longer was Kaeding's longest field goal than Mehlhaff's longest field goal?

Answer: According to the passage, <fact1>Mehlhaff's longest field goal was 23 yards</fact1> and <fact4>Kaeding's longest field goal was 31 yards</fact4>. <fact4>31 yards</fact4> - <fact1>23 yards</fact1> = 8 yards. So the answer is {8}.",10,False,nfl_1222_35c2174f-2eb4-45eb-9658-c6ebbc99ea7b
history_1276_156183fd-2af3-42f5-8053-47401abf9bd0,70b,"Reformatted Question: In May 1924, the French Army had established a line of out-posts north of the Oureghla River in disputed tribal territory. On 12 April 1925, an estimated 8,000 Rifians attacked this line and in two weeks over 40 of 66 French posts had been stormed or abandoned. French casualties exceeded <fact1>1,000 killed</fact1>, <fact2>3,700 wounded</fact2> and <fact3>1,000 missing</fact3> - representing losses of over 20 percent of their forces deployed in the Rif. The French accordingly intervened on the side of Spain, employing up to 160,000 well trained and equipped troops from Metropolitan, Algerian, Senegalese and Foreign Legion units, as well as Moroccan regulars  and auxiliaries . With total Spanish forces now numbering about 90,000 the Rifian forces were now seriously outnumbered by their Franco-Spanish opponents. Final French deaths from battle and disease, in what had now become a major war, were to total <fact4>8,628</fact4>. How many French casualties were there?

Answer: According to the passage, initial French casualties exceeded <fact1>1,000 killed</fact1>, <fact2>3,700 wounded</fact2> and <fact3>1,000 missing</fact3>, totaling 5,700. However, the passage also mentions that final French deaths from battle and disease totaled <fact4>8,628</fact4>. Since the question asks for the total number of French casualties, we should consider the final number, which includes both deaths and casualties not limited to the initial numbers. So the answer is {8,628}.",5700,False,history_1276_156183fd-2af3-42f5-8053-47401abf9bd0
