id,question,gt,isTrue,isTagged,dataset,unique_id
nfl_1361_ea2f7e17-7f38-4f23-9698-1ad14496ce71,"Reformatted Question: Hoping to rebound from their loss to the Titans, the Bills flew to Jacksonville Municipal Stadium for an intraconference duel with the Jacksonville Jaguars. In the 1st quarter Buffalo trailed early as kicker Josh Scobee made a 29-yard field goal. Then the Bills came on top with kicker Rian Lindell hitting a 26 and a 28-yard field goal. The Bills fell behind in the 2nd quarter when RB Maurice Jones-Drew got a 3-yard touchdown run. Then the Bills would score to end the half with Lindell nailing a 22-yard field goal. In the third quarter Buffalo took the lead with QB Ryan Fitzpatrick making a 98-yard touchdown pass to WR Terrell Owens (with a failed 2-point conversion attempt). In the fourth quarter Buffalo fell behind again with QB David Garrard making a 3-yard touchdown pass to WR Mike Sims-Walker (With a successful QB sneak to make the two-point conversion). With the loss, the Bills fell to <fact1>3-7</fact1> in Perry Fewell's first game as interim head coach. How many more losses than wins did the Bills have after this game?

Answer: According to the passage, the Bills fell to <fact1>3-7</fact1> after this game. To find the difference between the number of losses and wins, we need to subtract the number of wins from the number of losses. The number of losses is <fact1>7</fact1> and the number of wins is <fact1>3</fact1>. <fact1>7</fact1> - <fact1>3</fact1> = 4. So the answer is {4}.",4.0,1,1,DROP,nfl_1361_ea2f7e17-7f38-4f23-9698-1ad14496ce71
history_2142_13b0a833-7a21-4d82-b894-22df69413f28,"Reformatted Question: As of the census of 2000, there were 445,342 people, 169,162 households, and 114,015 families residing in the county.  The population density was 615 people per square mile (238/km²).  There were 178,913 housing units at an average density of 247 per square mile (95/km²).  The racial makeup of the county was 82.19% Race (United States Census), 1.15% Race (United States Census) or Race (United States Census), 0.65% Race (United States Census), 6.68% Race (United States Census), 0.30% Race (United States Census), 5.86% from Race (United States Census), and 3.17% from two or more races.  11.17% of the population were Race (United States Census) or Race (United States Census) of any race. <fact1>17.2% were of German American</fact1>, <fact2>9.9% English American</fact2>, 8.2% Irish American, and 6.7% Americans ancestry.  81.7% spoke only English at home, while 9.6% spoke Spanish and 1.2% Vietnamese. How many percent were English American and German American combined?

Answer: According to the passage, <fact1>17.2% were of German American</fact1> and <fact2>9.9% English American</fact2>. <fact1>17.2%</fact1> + <fact2>9.9%</fact2> = 27.1%. So the answer is {27.1}.",27.1,1,1,DROP,history_2142_13b0a833-7a21-4d82-b894-22df69413f28
history_2170_77ec7d38-739a-4ca5-9bc2-b63670f435f6,"Reformatted Question: In the census of 2010, there were 66,135 people, 26,265 (2000 data) households, and 14,051 (2000 data) families residing in the city. The population density was 6,096.7 people per square mile (2,199.9/km²). There were 30,272 (2000 data) housing units at an average density of 2,790.6 per square mile (1,077.2/km²). The racial makeup of the city was 59.38% (52.31% Non-Hispanic) (7.07 White-Hispanic) White (U.S. Census), 24.19% African American (U.S. Census), 14.47% Hispanic (U.S. Census) or Latin (U.S. Census)) of any race, 8.24% from Race (United States Census), 5.74% from two or more races, 2.62% Asian (U.S. Census), 0.69%  Native American (U.S.Census), and 0.14% Pacific Islander (U.S. Census). There is a growing Guyana population in the area. The top ancestries self-identified by people on the census are Italian (13.6%), Guyanese (12.3%), Irish (12.1%), Puerto Rican (10.1%), German (8.7%), English (6.0%), Polish (5.4%), French (4.4%). These reflect historic and early 20th-century immigration, as well as that since the late 20th century. How many percent more people were in the the second largest group compared to the second smallest?

Answer: The question asks the difference between the second largest and second smallest ancestry groups.  The passage lists ancestries in descending order.
The second largest group is Guyanese at 12.3%.
The second smallest group listed is Polish at 5.4%.

12.3% - 5.4% = 6.9%

So the answer is {6.9}.
",23.5,0,0,DROP,history_2170_77ec7d38-739a-4ca5-9bc2-b63670f435f6
nfl_2262_78f903a9-c9bc-4c21-876a-b955f331cce8,"Reformatted Question: After a franchise record setting performance the Saints went to face another winless team, the St. Louis Rams. This time, however, the Rams pulled off one of the best upsets in the NFL season. A defense kept the Saints scoreless for the first half. The second the Rams sealed the deal with an interception return for 27 yards. With this the Saints fell to 5-3. However this would be the last time the Saints would lose in the regular season. How many losses did the Saints have coming into this game?

Answer: The passage states that the Saints record fell to 5 wins and 3 losses after this game. Thus, they had 3 losses coming into this game. So the answer is {3}.
",2.0,0,0,DROP,nfl_2262_78f903a9-c9bc-4c21-876a-b955f331cce8
history_1042_8d1d1067-668e-47c9-9c68-4047b59b178b,"Reformatted Question: In the Morean War, the Republic of Venice besieged Sinj in October 1684 and then again March and April 1685, but both times without success. In the 1685 attempt, the Venetian armies were aided by the local militia of the Republic of Poljica, who thereby rebelled against their nominal Ottoman suzerainty that had existed since 1513. In an effort to retaliate to Poljica, in June 1685, the Ottomans attacked Zadvarje, and in July 1686 Dolac and Srijane, but were pushed back, and suffered major casualties. With the help of the local population of Poljica as well as the Morlachs, the fortress of Sinj finally fell to the Venetian army on 30 September 1686. On 1 September 1687 the siege of Herceg Novi started, and ended with a Venetian victory on 30 September. Knin was taken after a twelve-day siege on 11 September 1688. The capture of the Knin Fortress marked the end of the successful Venetian campaign to expand their territory in inland Dalmatia, and it also determined much of the final border between Dalmatia and Bosnia and Herzegovina that stands today. The Ottomans would besiege Sinj again in the Second Morean War, but would be repelled. On 26 November 1690, Venice took Vrgorac, which opened the route towards Imotski and Mostar. In 1694 they managed to take areas north of the Republic of Ragusa, namely Čitluk, Gabela, Zažablje, Trebinje, Popovo, Klobuk and Metković. In the final peace treaty, Venice did relinquish the areas of Popovo polje as well as Klek and Sutorina, to maintain the pre-existing demarcation near Ragusa. How many cities did Venice try to take?


Answer: Venice attempted to take the following cities: Sinj (successfully on the third attempt), Herceg Novi, Knin, and Vrgorac.  They also took multiple areas north of Ragusa, though the question asks about cities and the passage lists several specific locations, suggesting these are smaller settlements rather than cities.  Therefore, Venice tried to take 4 cities. So the answer is {4}.
",3.0,0,0,DROP,history_1042_8d1d1067-668e-47c9-9c68-4047b59b178b
nfl_1553_8a4780e8-b150-4dd5-894b-4fe1ba7806cd,"**Reformatted Question:** Led by former Giant Kurt Warner, the defending NFC champions took the field at Giants Stadium against a Giants team still reeling from their bad loss in New Orleans. The Giants scored first, sending Jacobs in for a 4-yard touchdown run following a Terrell Thomas interception. Later, Arizona running back Beanie Wells scored his first career touchdown on a 13-yard rush. Manning responded by throwing a 62-yard touchdown to Nicks for his longest reception of the year. In the second half, the Cardinals' Tim Hightower and Jason Wright scored touchdowns. But it was turnovers that decided this game; Manning's 3 interceptions were as many as he had thrown all season. The Giants scored only 3 points in the second half, ending the game on an interception to Antrel Rolle. The Giants notable streak of 38 consecutive starts by the same offensive line unit was ended here, as offensive tackle Kareem McKenzie missed the game with a groin injury. McKenzie returned the following week. How many interceptions did Arizona catch?


**Answer:** The question asks how many interceptions *Arizona* caught. The passage states that there was one interception by Terrell Thomas, which resulted in a Giants touchdown.  It also mentions three interceptions thrown by Manning and that the game ended on an interception by Antrel Rolle. Since Manning was the Giants' quarterback, and Rolle plays for the Giants, the three interceptions of Manning and the interception by Rolle were all caught by Arizona. Therefore, Arizona caught 3 + 1 = 4 interceptions.  So the answer is {4}. 
",3.0,0,0,DROP,nfl_1553_8a4780e8-b150-4dd5-894b-4fe1ba7806cd
history_254_69f0add7-09b8-4def-86f8-f196003f0159,"Reformatted Question: In 1997, Russia and Ukraine signed the Partition Treaty, establishing two independent national fleets and dividing armaments and bases between them. Ukraine also agreed to lease major parts of its facilities to the Russian Black Sea Fleet until 2017. However, the treaty appeared to be far from perfect: permanent tensions on the lease details control continued. The Fleet's main base is still situated in the Crimean port city of Sevastopol. In 2009 the Yushchenko Ukrainian government declared that the lease would not be extended and that the fleet would have to leave Sevastopol by 2017.  In 2010 the Russian leasehold was renegotiated with an extension until 2042 and an option for an additional five years until 2047. How many years was the leasehold renegotiated for?

Answer: The passage says the lease was renegotiated in 2010 and extended until 2042, with an option for 5 more years until 2047.  2042 - 2010 = 32 years. Including the optional 5 years, the renegotiated lease was for 32 + 5 = 37 years. Since the question asks ""How many years *was* the leasehold renegotiated for"", this implies the initial agreement, not including the optional extension. Therefore the answer is {32}.
",25.0,0,0,DROP,history_254_69f0add7-09b8-4def-86f8-f196003f0159
history_1995_175cbf4d-e1c3-4752-90fa-75e32baaa16d,"**Reformatted Question:** The number of entrants has increased greatly in recent years. In the FA Cup 2004-05 season, 660 clubs entered the competition, beating the long-standing record of 656 from the 1921-22 season. In 2005-06 FA Cup this increased to 674 entrants, in 2006-07 FA Cup to 687, in 2007-08 FA Cup to 731 clubs, and for the 2008-09 FA Cup and 2009-10 FA Cup competitions it reached 762. The number has varied slightly but remained roughly stable since then, with 759 clubs participating in 2010-11 FA Cup, a record 763 in 2011-12 FA Cup, 758 for 2012-13 FA Cup, 737 for 2013-14 FA Cup and 736 for 2014-15 FA Cup. By comparison, the other major English domestic cup, the EFL Cup, involves only the 92 members of the Premier League and Football League. How many times after 2008-09 FA Cup and before the 2011-12 FA Cup was there an entrance of over 760 clubs?


**Answer:** We are looking for the number of times the entrant count exceeded 760 between the 2008-09 and 2011-12 FA Cups.  The passage tells us there were 759 entrants in the 2010-11 FA Cup.  Since 759 is not over 760, there were zero seasons with more than 760 entrants between 2008-09 and 2011-12.  Therefore, the answer is {0}.
",1.0,0,0,DROP,history_1995_175cbf4d-e1c3-4752-90fa-75e32baaa16d
nfl_1471_fadb0169-392d-4f10-939d-83e5890bc3f4,"**Reformatted Question:** Hoping to rebound from their divisional loss to the Jaguars, the Texans stayed at home for a Week 4 duel with the Oakland Raiders.  Houston delivered the opening shot of the first quarter with kicker Kris Brown's 26-yard field goal, followed by the Raiders tying the game with a 46-yard field goal from kicker Sebastian Janikowski.  The Texans would take full command in the second quarter as Brown nailed a 34-yard field goal, followed by running back Steve Slaton getting a 32-yard touchdown run and catching an 18-yard touchdown pass from quarterback Matt Schaub.  Oakland would close out the half with Janikowski's 33-yard field goal.  In the third quarter, Houston would continue its domination with rookie linebacker Brian Cushing tackling Raiders running back Justin Fargas in his own endzone for a safety, immediately followed by wide receiver Jacoby Jones returning a kickoff 95 yards for a touchdown. How many more yards was Janikowski's longest field goal over Brown's longest one?


**Answer:**  According to the passage, Janikowski's longest field goal was 46 yards and Brown's longest field goal was 34 yards. 46 - 34 = 20. So the answer is {20}.
",12.0,0,0,DROP,nfl_1471_fadb0169-392d-4f10-939d-83e5890bc3f4
nfl_1471_7837648a-f34f-4062-bd99-d827e9240fbc,"**Reformatted Question:** Hoping to rebound from their divisional loss to the Jaguars, the Texans stayed at home for a Week 4 duel with the Oakland Raiders.  Houston delivered the opening shot of the first quarter with kicker Kris Brown's 26-yard field goal, followed by the Raiders tying the game with a 46-yard field goal from kicker Sebastian Janikowski.  The Texans would take full command in the second quarter as Brown nailed a 34-yard field goal, followed by running back Steve Slaton getting a 32-yard touchdown run and catching an 18-yard touchdown pass from quarterback Matt Schaub.  Oakland would close out the half with Janikowski's 33-yard field goal.  In the third quarter, Houston would continue its domination with rookie linebacker Brian Cushing tackling Raiders running back Justin Fargas in his own endzone for a safety, immediately followed by wide receiver Jacoby Jones returning a kickoff 95 yards for a touchdown. How many yards longer was the second field goal than the first?


**Answer:** According to the passage, Brown's first field goal was 26 yards and his second was 34 yards.  34 - 26 = 8. So the answer is {8}.
",20.0,0,0,DROP,nfl_1471_7837648a-f34f-4062-bd99-d827e9240fbc
history_1665_d6089739-9950-4c32-86a2-d64fbef8cbdf,"Reformatted Question: In January 1918, Romanian forces established control over Bessarabia as the Russian Army abandoned the province. Although a treaty was signed by the Romanian and Bolshevik Russian governments following talks between 5 and 9 March 1918 on the withdrawal of Romanian forces from Bessarabia within two months, on 27 March 1918 Romania formally attached Bessarabia to its territory, based on a resolution passed by the local assembly of that territory on its unification with Romania. Romania officially made peace with the Central Powers by signing the Treaty of Bucharest on 7 May 1918. Under the treaty, Romania was obliged to end the war with the Central Powers and make small territorial concessions to Austria-Hungary, ceding control of some passes in the Carpathian Mountains, and to grant oil concessions to Germany. In exchange, the Central Powers recognised the sovereignty of Romania over Bessarabia. The treaty was renounced in October 1918 by the Alexandru Marghiloman government, and Romania nominally re-entered the war on 10 November 1918. The next day, the Treaty of Bucharest was nullified by the terms of the Armistice of Compiègne. Total Romanian deaths from 1914 to 1918, military and civilian, within contemporary borders, were estimated at 748,000. How many days did the talks between Russians and Romanians last?

Answer: The passage states that talks occurred between 5 and 9 March 1918.  That means the talks lasted 9 - 5 = 4 days.  However, since both the 5th and the 9th are included, we must add 1 to this result. Therefore, the talks lasted 4 + 1 = 5 days. So the answer is {5}.
",4.0,0,0,DROP,history_1665_d6089739-9950-4c32-86a2-d64fbef8cbdf
nfl_1829_b42a61fe-1d34-48dd-9806-4f552248f6ef,"Reformatted Question: Hoping to rebound from their season-opening loss to the Jaguars, the Broncos played on home ground for an interconference duel with the Seattle Seahawks. In the first quarter, the Broncos took the early lead, as quarterback Kyle Orton completed a 13-yard touchdown pass to wide receiver Eddie Royal, followed in the second quarter by a 1-yard touchdown run from running back Correll Buckhalter and a 20-yard field goal by placekicker Matt Prater. The Seahawks got on the board in the third quarter, when quarterback Matt Hasselbeck completed an 11-yard touchdown pass to wide receiver Ben Obomanu, but the Broncos replied with a 1-yard touchdown run from running back Knowshon Moreno. The Broncos increased their lead in the fourth quarter, when Orton threw a 21-yard touchdown pass to wide receiver Demaryius Thomas. The Seahawks replied, with Hasselbeck scrambling 20 yards for a touchdown, but the Broncos' lead was too much for Seattle to overcome. How many total yards of rushing touchdowns were scored?

Answer: According to the passage, Correll Buckhalter had a 1-yard touchdown run, and Knowshon Moreno had a 1-yard touchdown run.  1 + 1 = 2. So the answer is {2}.
",22.0,0,0,DROP,nfl_1829_b42a61fe-1d34-48dd-9806-4f552248f6ef
history_1773_c2b99dcd-f6a3-4928-ac83-8a88518e7fc1,"Reformatted Question: Of those aged 15 or over, 7,857,370 (51.6%) were economically active, 4,199,558 (27.6%) did Homemaking, 1,431,105 (9.4%) were students, 914,934 (6.0%) were unable to work and 346,084 (2.3%) were pensioners. 521,938 (6.6%) of the economically active were unemployed. 604,540 Sri Lankans were living aboard for more than six months but were intending to return to Sri Lanka, mostly in the Arab states of the Persian Gulf (373,050 61.7%). How many in percent of those aged 15 and over weren't students?


Answer: According to the passage, 9.4% of those aged 15 and over were students.  Therefore, the percentage of those who were not students is 100% - 9.4% = 90.6%. So the answer is {90.6}.
",94.0,0,0,DROP,history_1773_c2b99dcd-f6a3-4928-ac83-8a88518e7fc1
history_2151_e2514a1c-07d1-49dc-b987-0dd832b5bd52,"**Reformatted Question:** In the county, the population was spread out with 26.20% under the age of 18, 9.30% from 18 to 24, 26.50% from 25 to 44, 23.50% from 45 to 64, and 14.60% who were 65 years of age or older.  The median age was 37 years. For every 100 females there were 95.90 males.  For every 100 females age 18 and over, there were 92.50 males. How many more people, in terms of percentage, were in the 2nd and 3rd largest age groups combined compared to the largest?

**Answer:**

1. **Identify the largest group:**  The largest age group is under 18, representing 26.20% of the population.

2. **Identify the 2nd and 3rd largest groups:** The next largest groups are 25 to 44 (26.50%) and 45 to 64 (23.50%).

3. **Combine the 2nd and 3rd largest groups:** 26.50% + 23.50% = 50%

4. **Calculate the difference:** 50% - 26.20% = 23.8%

So the answer is {23.8}.
",23.2,0,0,DROP,history_2151_e2514a1c-07d1-49dc-b987-0dd832b5bd52
nfl_1962_0ad88258-9b24-4733-bb73-1e32d639bec6,"**Reformatted Question:** Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as 49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety.  The Saints would add onto their lead as quarterback Drew Brees hooked up with running back Reggie Bush on a 6-yard touchdown pass.  The 49ers would answer in the second quarter as quarterback Alex Smith found running back Frank Gore on a 12-yard touchdown pass. San Francisco would take the lead with running back Anthony Dixon's 2-yard touchdown run, yet New Orleans would respond with Brees' 3-yard touchdown pass to tight end David Thomas.  The Saints would add onto their lead in the fourth quarter as kicker Garrett Hartley made a 46-yard and a 19-yard field goal.  The 49ers would strike back as Gore got a 7-yard touchdown run, followed by Smith's 2-point conversion pass to tight end Vernon Davis.  In the end, New Orleans got the last laugh as Hartley booted the game-ending 37-yard field goal. How many field goals did Garrett Hartley kick in the fourth quarter?


**Answer:** The passage states that in the fourth quarter, Garrett Hartley kicked a 46-yard and a 19-yard field goal. This means he kicked two field goals in the fourth quarter. So the answer is {2}.
",3.0,0,0,DROP,nfl_1962_0ad88258-9b24-4733-bb73-1e32d639bec6
history_1258_0711bebd-38ac-482f-878e-1f5aa9382897,"Reformatted Question: Charles V returned to Spain on July 16, 1522.  Acts of repression and retaliation against former comuneros did occur, but only sporadically.  Embarrassingly large numbers of important people had supported the comuneros, or at least were suspiciously slow to declare allegiance to the king, and Charles thought it unwise to press the issue too much. Back in Valladolid, Charles declared a general pardon on November 1.  The pardon gave amnesty to everyone involved in the revolt with the exception of 293 comuneros, a small figure given the huge number of rebels.  Both Pacheco and Bishop Acuña were among the 293 excluded from the pardon.  More pardons were issued later, after pressure from the Cortes; by 1527, the repression was completely at end.  Of the 293, 23 were executed, 20 died in prison, 50 purchased amnesty, and 100 were pardoned later.  The fates of the rest are unknown. How many of the 293 prisoners were not pardoned, purchased amnesty or were executed?

Answer: The passage states that out of the 293 comuneros excluded from the initial pardon, 23 were executed, 20 died in prison, 50 purchased amnesty, and 100 were pardoned later.  This accounts for 23 + 20 + 50 + 100 = 193 comuneros.  Since there were 293 total, the number whose fates are unknown is 293 - 193 = 100.  So the answer is {100}.
",120.0,0,0,DROP,history_1258_0711bebd-38ac-482f-878e-1f5aa9382897
history_1125_781b563a-163a-4029-aa6a-072490987f00,"Reformatted Question: Another factor in the revolt of 1381 was the conduct of the war with France. In 1337 Edward III of England had pressed his claims to the French throne, beginning a long-running conflict that became known as the Hundred Years' War. Edward had initial successes, but his campaigns were not decisive. Charles V of France became more active in the conflict after 1369, taking advantage of his country's greater economic strength to commence cross-Channel raids on England. By the 1370s, England's armies on the continent were under huge military and financial pressure; the garrisons in Calais and Brest alone, for example, were costing £36,000 a year to maintain, while military expeditions could consume £50,000 in only six months. Edward died in 1377, leaving the throne to his grandson, Richard II, then only ten years old. How many £ was the cost for a year of the garrisons in Calais and Brest and what military expeditions could consume?


Answer: According to the passage, the garrisons in Calais and Brest cost £36,000 a year. Military expeditions could consume £50,000 in six months. This means that in a year, military expeditions could cost £50,000 * 2 = £100,000. So the yearly cost for the garrisons in Calais and Brest is £36,000, and yearly military expeditions could consume £100,000.
",14000.0,0,0,DROP,history_1125_781b563a-163a-4029-aa6a-072490987f00
nfl_1240_389b9b3a-8473-44c9-a8c1-a2ba140c81b6,"Reformatted Question: Coming off their divisional home win over the Rams, the 49ers flew to Texas Stadium for a Week 12 game with the throwback-clad Dallas Cowboys.  In the first quarter, the Niners struck first as kicker Joe Nedney got a 23-yard and a 22-yard field goal.  In the second quarter, the Cowboys took the lead as QB Tony Romo completed a 75-yard TD pass to former 49ers WR Terrell Owens.  Dallas continued its domination as LB Carlos Polk blocked punter Andy Lee's punt into the back of the endzone for a safety.  The Cowboys closed out its period of power as kicker Nick Folk got a 48-yard and a 41-yard field goal, along with Romo completing a 1-yard TD pass to TE Martellus Bennett. In the third quarter, Dallas increased its lead with Romo completing a 10-yard TD pass to WR Patrick Crayton.  San Francisco tried to rally as Nedney got a 35-yard field goal.  In the fourth quarter, the Cowboys answered with Nick Folk getting a 47-yard field goal.  The 49ers tried to come back as QB Shaun Hill completed an 18-yard TD pass to WR Isaac Bruce, but Dallas replied with Nick Folk nailing a 42-yard field goal.  The Niners tried to rally as Hill completed a 9-yard TD pass to RB DeShaun Foster, but that would be as close as San Francisco's comeback would get. How many field goals over 30 yards did Nick Folk make?

Answer: Nick Folk made three field goals over 30 yards: a 48-yard field goal in the second quarter, a 47-yard field goal in the fourth quarter, and a 42-yard field goal also in the fourth quarter.  Therefore, the answer is {3}.
",4.0,0,0,DROP,nfl_1240_389b9b3a-8473-44c9-a8c1-a2ba140c81b6
history_2298_7f3056c5-d276-4b3d-933e-0de7ef9e4edd,"Reformatted Question: Other instances of napalms use include by France during the First Indochina War (1946-1954), the Algerian War of Independence (1954-1962), the Portuguese Colonial War (1961-1974), the Six-Day War by Israel (1967), in Nigeria (1969), India and Pakistan (1965 and 1971), Egypt (1973), by Morocco during the Western Sahara War (1975-1991), by Argentina (1982), by Iran (1980-88), by Iraq (1980-88), by Angola during the Angolan Civil War, and Yugoslav Wars (1991-1996). How many wars happened from 1980 to 1988?

Answer: The passage mentions two wars that occurred between 1980 and 1988: the Iran-Iraq War (1980-1988) and the war involving Iraq during the same period (1980-1988).  Since the Iran-Iraq War involves both countries, these two mentions refer to the same war.  Therefore, there is only {1} war mentioned that occurred between 1980 and 1988.
",3.0,0,0,DROP,history_2298_7f3056c5-d276-4b3d-933e-0de7ef9e4edd
history_1853_176835fe-042f-4085-af4a-945ef3f1f903,"Reformatted Question: With the end of the ""crack epidemic"" in the mid-1990s and with the initiation of aggressive policing under mayors David Dinkins and subsequently  Rudolph Giuliani, crime in Harlem plummeted. In 1981, 6,500 robberies were reported in Harlem; robberies dropped to 4,800 in 1990 during David Dinkins mayoralty. By 2000, only 1,700 robberies were reported, and by 2010, only 1,100 were reported. There have been similar changes in all categories of crimes tracked by the New York City Police Department. In the 32nd Precinct, which services Central Harlem above 127th Street, for example, between 1990 and 2013, the murder rate dropped 89.4%, the rape rate dropped 67.5%, the robbery rate dropped 74.2%, burglary dropped 93.4%, and the total number of crime complaints dropped 77.6%. How many years since 1981 did the robberies drop?
Answer: According to the passage, the robberies dropped by 2000. 2000 - 1981 = 19. So the answer is {19}.",9.0,0,0,DROP,history_1853_176835fe-042f-4085-af4a-945ef3f1f903
history_1954_2c054bf0-1177-4f44-865c-a6e02d20494e,"Reformatted Question: As of the census of 2000, there were 19,234 people, 7,473 households, and 4,954 families residing in the village. The population density was 10,337.3 people per square mile (3,992.6/km²). There were 7,650 housing units at an average density of 4,111.5/sq mi (1,588.0/km²). The racial makeup of the village was 82.39% White (U.S. Census), 1.03% African American (U.S. Census), 0.29% Native American (U.S. Census), 4.52% Asian (U.S. Census), 0.04% Pacific Islander (U.S. Census), 3.93% from Race (United States Census), and 3.79% from two or more races. 13.03% of the population is Hispanic (U.S. Census) or Latino (U.S. Census) of any race. How many more people, in terms of percentage, were in the two biggest racial groups combined compared to the two smallest groups combined?

Answer: According to the passage, the two biggest racial groups are White (82.39%) and Asian (4.52%), and the two smallest groups are Pacific Islander (0.04%) and Native American (0.29%). The sum of the two biggest groups is 82.39% + 4.52% = 86.91%, and the sum of the two smallest groups is 0.04% + 0.29% = 0.33%. The difference between the two sums is 86.91% - 0.33% = 86.58%. So the answer is {86.58}.",95.09,0,0,DROP,history_1954_2c054bf0-1177-4f44-865c-a6e02d20494e
history_1313_797e963c-52f2-4f8e-ba70-5a382cda0d85,"Reformatted Question: Though there had been popular support for the war among the Russian public following the Japanese attack at Port Arthur in 1904, that popular support soon turned to discontent after suffering multiple defeats at the hands of the Japanese forces. For many Russians, the immediate shock of unexpected humiliation at the hands of Japan caused the conflict to be viewed as a metaphor for the shortcomings of the Romanov autocracy. Popular discontent in Russia after the war added more fuel to the already simmering Russian Revolution of 1905, an event Nicholas II had hoped to avoid entirely by taking intransigent negotiating stances prior to coming to the table. Twelve years later, that discontent boiled over into the February Revolution of 1917. In Poland, which Russia partitioned in the late 18th century, and where Russian rule already caused two major uprisings, the population was so restless that an army of 250,000-300,000—larger than the one facing the Japanese—had to be stationed to put down the unrest. Some political leaders of the Polish insurrection movement  sent emissaries to Japan to collaborate on sabotage and intelligence gathering within the Russian Empire and even plan a Japanese-aided uprising. In Russia, the defeat of 1905 led in the short term to a reform of the Russian military that allowed it to face Germany in World War I. However, the revolts at home following the war planted seeds that presaged the Russian Revolution of 1917. This was because Tsar Nicholas II issued the October Manifesto, which included only limited reforms such as the Duma and failed to address the societal problems of Russia at the time. How many revolutions did Russia suffer in the early 20th century?

Answer: According to the passage, there were the Russian Revolution of 1905 and the February Revolution of 1917, which is also referred to as the Russian Revolution of 1917. However, the February Revolution of 1917 and the Russian Revolution of 1917 are the same event. Therefore, there were 2 revolutions in total. So the answer is {2}.",3.0,0,0,DROP,history_1313_797e963c-52f2-4f8e-ba70-5a382cda0d85
nfl_2125_92420219-58dd-4c72-87cb-8804cbb50927,"Reformatted Question: Hoping to increase their winning streak the Titans played on home ground for an Interconference duel with the Eagles. In the second quarter the Titans trailed with kicker David Akers making a 25-yard field goal. But they put themselves ahead with QB Kerry Collins completing a 26-yard TD pass to WR Kenny Britt. The Eagles replied with QB Kevin Kolb making a 5-yard TD pass to WR Riley Cooper, followed by kicker David Akers hitting a 46-yard field goal. In the third quarter the Titans fell further behind with Akers making a 46-yard field goal. They soon replied with kicker Rob Bironas nailing a 41-yard field goal, but the Eagles continued to score in the 4th with Akers getting a 28-yard field goal. Eventually, they rallied to take a big lead with Collins completing an 80-yard TD pass to Britt, followed by Bironas hitting a 38-yard field goal. Then Collins found Britt for the third time in the game on a 16-yard TD pass, and then Bironas made a 33-yard field goal. The Titans continued to get their momentum going with CB Cortland Finnegan returning an interception 41 yards for a touchdown. How many points did the eagles get on the board with??
Answer: According to the passage, the Eagles scored with a 25-yard field goal (3 points), a 5-yard TD pass (7 points), a 46-yard field goal (3 points), a 46-yard field goal (3 points), and a 28-yard field goal (3 points). 3 + 7 + 3 + 3 + 3 = 19. So the answer is {19}.",3.0,0,0,DROP,nfl_2125_92420219-58dd-4c72-87cb-8804cbb50927
nfl_1390_143a118b-f487-451d-8a10-9a58b9b6b862,"Reformatted Question: Hoping to rebound from their loss to the Texans, the Bengals stayed at home for a Week 7 inter conference duel with the Chicago Bears.  In the first quarter, Cincinnati got off to a fast start as quarterback Carson Palmer completed a 9-yard touchdown pass to wide receiver Chris Henry and an 8-yard touchdown pass to wide receiver Chad Ochocinco.  The Bengals would continue their dominating day in the second quarter as Palmer found tight end J.P. Foschi on a 3-yard touchdown pass and wide receiver Laveranues Coles on an 8-yard touchdown pass, followed by kicker Shayne Graham booting a 29-yard field goal.  The Bears would close out the half with a 22-yard field goal from kicker Robbie Gould. Afterwards, Cincinnati would pull away Palmer finding Ochocinco again on a 13-yard touchdown pass in the third quarter, followed by former Chicago running back Cedric Benson's 1-yard touchdown run.  The Bears would then end the game with quarterback Jay Cutler hooking up with wide receiver Devin Hester on a 5-yard touchdown pass. With the win, the Bengals went into their bye week at 5-2. And also surpassed their win total from last season HOW MANY WEEK BENGALS STAYED AT HOME
Answer: According to the passage, the Bengals stayed at home for a Week 7 game. So the answer is {7}.",1.0,0,0,DROP,nfl_1390_143a118b-f487-451d-8a10-9a58b9b6b862
history_1884_02254a93-0cac-4576-b192-5d46b9b683e9,"Reformatted Question: As of the census of 2000, there were 250,291 people, 99,187 households, and 60,702 families residing in the county. The population density was 298 people per square mile (115/km²). There were 104,217 housing units at an average density of 124 per square mile (48/km²). The racial makeup of the county was 90.07% White, 2.82% Black or African American, 0.64% Native American, 2.86% Asian American, 0.06% Pacific Islander, 1.69% from other races, and 1.87% from two or more races. 3.37% of the population were Hispanic or Latino of any race. 39.1% were of Germans, 7.9% English people and 7.8% Irish people ancestry according to Census 2000. How many races each made up less than 1% of the population?

Answer: According to the passage, the races that made up less than 1% of the population are Pacific Islander with 0.06% and none of the other races had less than 1%. However, it can be noted that Native American is also relatively close to 1% but still greater than 0.5% with 0.64%. So the answer is {1}.",2.0,0,0,DROP,history_1884_02254a93-0cac-4576-b192-5d46b9b683e9
